population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,New York,Both,45-49 years,Depressive disorders,Percent,2022,0.0576656693531202,0.0688311581191438,0.0481906664063393
All Population,Prevalence,New York,Both,50-54 years,Depressive disorders,Percent,2022,0.054897708140019,0.0664778225073651,0.0460538203537309
All Population,Prevalence,New York,Both,55-59 years,Depressive disorders,Percent,2022,0.0508230251167276,0.0606062309588725,0.0429654664940052
All Population,Prevalence,New York,Both,60-64 years,Depressive disorders,Percent,2022,0.04783074151327,0.0571533863205698,0.0396483665847468
All Population,Prevalence,New York,Both,65-69 years,Depressive disorders,Percent,2022,0.0460626914236319,0.0561154084409687,0.0383869269346288
All Population,Prevalence,New York,Both,70-74 years,Depressive disorders,Percent,2022,0.0439292631042472,0.0531979907963141,0.0368074676207088
All Population,Prevalence,New York,Both,75-79 years,Depressive disorders,Percent,2022,0.043158217736372,0.0520973408254338,0.0363363833484312
All Population,Prevalence,New York,Both,80+ years,Depressive disorders,Percent,2022,0.0427988516555956,0.0524099607256875,0.035340440689129
All Population,Prevalence,New York,Both,<5 years,Anxiety disorders,Percent,2022,0.0023292686562046,0.0073635061757512,0.0006062728971609
All Population,Prevalence,New York,Both,5-9 years,Anxiety disorders,Percent,2022,0.0361739620161035,0.0999016537040147,0.0122337971201181
All Population,Prevalence,New York,Both,10-14 years,Anxiety disorders,Percent,2022,0.0488828188660905,0.0969246296051559,0.0247202138762517
All Population,Prevalence,New York,Both,15-19 years,Anxiety disorders,Percent,2022,0.0969020733741357,0.1722036703807785,0.0536198648364246
All Population,Prevalence,New York,Both,20-24 years,Anxiety disorders,Percent,2022,0.0874128808518995,0.129955645944901,0.0566232762246469
All Population,Prevalence,New York,Both,25-29 years,Anxiety disorders,Percent,2022,0.0824514619641827,0.120938254471303,0.0583050933056359
All Population,Prevalence,New York,Both,30-34 years,Anxiety disorders,Percent,2022,0.078854010028638,0.1196126882183559,0.0540109980590845
All Population,Prevalence,New York,Both,35-39 years,Anxiety disorders,Percent,2022,0.075900072267675,0.1025509525488015,0.0547847217939839
All Population,Prevalence,New York,Both,40-44 years,Anxiety disorders,Percent,2022,0.07323865868484,0.1008839066272271,0.0546891690049562
All Population,Prevalence,New York,Both,45-49 years,Anxiety disorders,Percent,2022,0.0732345346430232,0.1029467410800115,0.0549392798478632
All Population,Prevalence,New York,Both,50-54 years,Anxiety disorders,Percent,2022,0.0737755862564481,0.1061767746220316,0.0512920836085156
All Population,Prevalence,New York,Both,55-59 years,Anxiety disorders,Percent,2022,0.0735675961938314,0.1038829938294394,0.0508661121260254
All Population,Prevalence,New York,Both,60-64 years,Anxiety disorders,Percent,2022,0.0728593552079142,0.1017149613148509,0.0480476937894283
All Population,Prevalence,New York,Both,65-69 years,Anxiety disorders,Percent,2022,0.0723939547715002,0.0999699741074059,0.0517523290675987
All Population,Prevalence,New York,Both,70-74 years,Anxiety disorders,Percent,2022,0.0708637380014787,0.1078636655581665,0.0501771667368638
All Population,Prevalence,New York,Both,75-79 years,Anxiety disorders,Percent,2022,0.0679233476372413,0.0999775674726485,0.0482626168769558
All Population,Prevalence,New York,Both,80+ years,Anxiety disorders,Percent,2022,0.0656414826455753,0.0936415991167597,0.0468125699859957
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 1,Percent,2022,0.0006351460313876,0.001352360604974,0.0002600105266583
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 1,Percent,2022,0.0030746196587512,0.0052436315967683,0.0019904585949514
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 1,Percent,2022,0.0044269167125298,0.0058298885481437,0.003612256682045
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 1,Percent,2022,0.005282810323607,0.0061452073969935,0.0046061776771782
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 1,Percent,2022,0.0061144354107002,0.0068017620276416,0.0052732563967459
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 1,Percent,2022,0.0058873241525648,0.0069603295883144,0.004834362054013
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 1,Percent,2022,0.005321698519406,0.0065212935862411,0.0042849931710756
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 1,Percent,2022,0.0051476966229203,0.0067117873570151,0.0040970647779651
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 1,Percent,2022,0.0050783619099533,0.0062141335520041,0.0042539145720855
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 1,Percent,2022,0.0051999104246311,0.0063527647161813,0.0042634464753293
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 1,Percent,2022,0.005200363570093,0.0062002965551089,0.0041877622636313
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 1,Percent,2022,0.0050432029668151,0.0062890457893379,0.0040271246705297
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 1,Percent,2022,0.0047860465483056,0.0057861056191946,0.0037603181944406
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 1,Percent,2022,0.0044105279109526,0.0053418886412546,0.0033554005910699
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 1,Percent,2022,0.0039481442626744,0.0048744639959696,0.0029352162034886
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 1,Percent,2022,0.0034589494298229,0.0043650532143966,0.0023798567219961
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 1,Percent,2022,0.0025998884818679,0.0034542140162474,0.0017253436740532
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 2,Percent,2022,0.0,0.0,0.0
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 2,Percent,2022,0.0,0.0,0.0
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 2,Percent,2022,0.0,0.0,0.0
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 2,Percent,2022,0.0060192684352917,0.0079734024256987,0.0042230652624579
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 2,Percent,2022,0.0087477655602944,0.0107982918171674,0.0067798825168076
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 2,Percent,2022,0.013378907452948,0.0159217123466603,0.0109574221762718
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 2,Percent,2022,0.0243564006634639,0.0284237414738303,0.0205040896647778
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 2,Percent,2022,0.0445993082821317,0.0501847507696389,0.0394987451251822
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 2,Percent,2022,0.0746771412640596,0.0834853101390008,0.0664569181798129
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 2,Percent,2022,0.1149200046193131,0.1259088751000298,0.103317067707052
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 2,Percent,2022,0.1638582344640064,0.1818405694283885,0.1466749193207077
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 2,Percent,2022,0.2173957575937579,0.2387766430640228,0.1968868439425513
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 2,Percent,2022,0.2710608621003841,0.29435802368704,0.248765071818876
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 2,Percent,2022,0.3152282566615444,0.3410054906265157,0.2905788808528943
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 2,Percent,2022,0.3463057351348976,0.3726271875465667,0.3219045533420032
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 2,Percent,2022,0.355597293321358,0.3843731215996952,0.3255055022553796
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 2,Percent,2022,0.3315358246445686,0.3607958015031923,0.3028438543963898
All Population,Prevalence,New York,Both,<5 years,Chronic kidney disease,Percent,2023,0.0004462975527388,0.0005601767545992,0.0003498114855342
All Population,Prevalence,New York,Both,5-9 years,Chronic kidney disease,Percent,2023,0.0023255456686165,0.0032296022163865,0.0016795585700393
All Population,Prevalence,New York,Both,10-14 years,Chronic kidney disease,Percent,2023,0.0124085190360958,0.0160132175100682,0.0094598106331981
All Population,Prevalence,New York,Both,15-19 years,Chronic kidney disease,Percent,2023,0.0324793218008543,0.0426168463349406,0.0246926745237783
All Population,Prevalence,New York,Both,20-24 years,Chronic kidney disease,Percent,2023,0.0458657734104529,0.0579068380866139,0.036559645609641
All Population,Prevalence,New York,Both,25-29 years,Chronic kidney disease,Percent,2023,0.0499529761606615,0.0635717717097855,0.0386930659865336
All Population,Prevalence,New York,Both,30-34 years,Chronic kidney disease,Percent,2023,0.0639240112691665,0.0835418773165032,0.0487533913447662
All Population,Prevalence,New York,Both,35-39 years,Chronic kidney disease,Percent,2023,0.0759356465706918,0.0953007921684098,0.0588241006372373
All Population,Prevalence,New York,Both,40-44 years,Chronic kidney disease,Percent,2023,0.0774835302705693,0.0992110659199803,0.0618200294585473
All Population,Prevalence,New York,Both,45-49 years,Chronic kidney disease,Percent,2023,0.0857843150138727,0.1062984921103273,0.0685645012974475
All Population,Prevalence,New York,Both,50-54 years,Chronic kidney disease,Percent,2023,0.1075464134822098,0.1307292557823015,0.0872259517581328
All Population,Prevalence,New York,Both,55-59 years,Chronic kidney disease,Percent,2023,0.1313919682251472,0.1582229170506038,0.1071312552505754
All Population,Prevalence,New York,Both,60-64 years,Chronic kidney disease,Percent,2023,0.1627766195944779,0.1937244901197417,0.1343044430474672
All Population,Prevalence,New York,Both,65-69 years,Chronic kidney disease,Percent,2023,0.2312196714497352,0.2698007806800635,0.1927187048198899
All Population,Prevalence,New York,Both,70-74 years,Chronic kidney disease,Percent,2023,0.3219731868646966,0.3689388040890974,0.2783482407229551
All Population,Prevalence,New York,Both,75-79 years,Chronic kidney disease,Percent,2023,0.4228214223805552,0.4752927140020579,0.3690992192412843
All Population,Prevalence,New York,Both,80+ years,Chronic kidney disease,Percent,2023,0.5878066296684121,0.6458405522448809,0.5454640746922961
All Population,Prevalence,New York,Both,<5 years,HIV/AIDS,Percent,2023,0.0001192890606703,0.0002007305814013,5.83519616176e-05
All Population,Prevalence,New York,Both,5-9 years,HIV/AIDS,Percent,2023,9.46385882233e-05,0.0001671228722335,4.45430249099e-05
All Population,Prevalence,New York,Both,10-14 years,HIV/AIDS,Percent,2023,7.90281724202e-05,0.0001479521107912,3.47797959256e-05
All Population,Prevalence,New York,Both,15-19 years,HIV/AIDS,Percent,2023,0.0004068491500127,0.0006737551765471,0.0002325623974128
All Population,Prevalence,New York,Both,20-24 years,HIV/AIDS,Percent,2023,0.0015618340474681,0.0026003229359074,0.000877978045105
All Population,Prevalence,New York,Both,25-29 years,HIV/AIDS,Percent,2023,0.0034065399443158,0.0057290007167239,0.0018476871557056
All Population,Prevalence,New York,Both,30-34 years,HIV/AIDS,Percent,2023,0.0055321139870888,0.0089294014794797,0.0030140510602766
All Population,Prevalence,New York,Both,35-39 years,HIV/AIDS,Percent,2023,0.0067913436338076,0.0109916387183995,0.0038945472117541
All Population,Prevalence,New York,Both,40-44 years,HIV/AIDS,Percent,2023,0.0079601835256536,0.0131720599240477,0.0045046975548628
All Population,Prevalence,New York,Both,45-49 years,HIV/AIDS,Percent,2023,0.0096620521210037,0.0154527508714245,0.0054652449691127
All Population,Prevalence,New York,Both,50-54 years,HIV/AIDS,Percent,2023,0.0125631689708915,0.0201918877824137,0.0072262495429001
All Population,Prevalence,New York,Both,55-59 years,HIV/AIDS,Percent,2023,0.0168259407532134,0.0260854331167335,0.0094946503053108
All Population,Prevalence,New York,Both,60-64 years,HIV/AIDS,Percent,2023,0.020350756907887,0.0321275199130808,0.0110608537161746
All Population,Prevalence,New York,Both,65-69 years,HIV/AIDS,Percent,2023,0.0209118945542852,0.0329298288492331,0.0107540724932644
All Population,Prevalence,New York,Both,70-74 years,HIV/AIDS,Percent,2023,0.016332973328859,0.0265767772018397,0.008336939670897
All Population,Prevalence,New York,Both,75-79 years,HIV/AIDS,Percent,2023,0.0101619689157536,0.0166035439068969,0.0052720387347852
All Population,Prevalence,New York,Both,80+ years,HIV/AIDS,Percent,2023,0.0038432383234166,0.0063997530634967,0.0020637469637429
All Population,Prevalence,New York,Both,<5 years,Alcohol use disorders,Percent,2023,0.0006353621589099,0.0011500661691581,0.0001445294433595
All Population,Prevalence,New York,Both,5-9 years,Alcohol use disorders,Percent,2023,0.0005568248673509,0.0009578686332569,0.0001817143394655
All Population,Prevalence,New York,Both,10-14 years,Alcohol use disorders,Percent,2023,0.0017202818828168,0.0025127377185966,0.0010583210935564
All Population,Prevalence,New York,Both,15-19 years,Alcohol use disorders,Percent,2023,0.0137829125473854,0.0187891328669553,0.0096783746591585
All Population,Prevalence,New York,Both,20-24 years,Alcohol use disorders,Percent,2023,0.0376675528931643,0.0509699735106199,0.0271755132431884
All Population,Prevalence,New York,Both,25-29 years,Alcohol use disorders,Percent,2023,0.0509346808081986,0.0640644985078314,0.0381901258677228
All Population,Prevalence,New York,Both,30-34 years,Alcohol use disorders,Percent,2023,0.0548417071335834,0.0721578407774543,0.0392618613191081
All Population,Prevalence,New York,Both,35-39 years,Alcohol use disorders,Percent,2023,0.0480034690258742,0.0611708461558006,0.0367061267709326
All Population,Prevalence,New York,Both,40-44 years,Alcohol use disorders,Percent,2023,0.0404790091878419,0.0568120862989885,0.0296364329173027
All Population,Prevalence,New York,Both,45-49 years,Alcohol use disorders,Percent,2023,0.0363028843168401,0.0465933518150656,0.0286974812559899
All Population,Prevalence,New York,Both,50-54 years,Alcohol use disorders,Percent,2023,0.0330694216512636,0.0438319009939131,0.0250400491517646
All Population,Prevalence,New York,Both,55-59 years,Alcohol use disorders,Percent,2023,0.030494698294748,0.0379697665015563,0.0241731347756085
